id,active,name,category,type,min_grade,min_duration,description
1258,0,"Ajudante de Coleta e Entrega no Transporte Pequenas Cargas","Infraestrutura","FIC","Ensino Fundamental II Incompleto","160","Confere documentos da carga, contacta o cliente na entrega, representa a empresa por onde circula, trabalha em parceria com o motorista e o arrumador de cargas e realiza a coleta e a entrega de pequenas cargas."
1259,0,"Ajudante de Forneiro","Controle e Processos Industriais","FIC","Ensino Fundamental Completo","240","Prepara máquinas, equipamentos e materiais, auxiliando na operação de alto-forno."
1260,0,"Ajudante de Manutenção em Tecelagem Plana","Produção Cultural e Design","FIC","Ensino Fundamental II Incompleto","160","Identifica peças, componentes e sistemas do processo de tecimento e auxilia na execução de tarefas de manutenção de teares e urdideiras garantindo o bom funcionamento da máquina e obtenção do tecido."
1261,0,"Ajudante de Obras","Infraestrutura","FIC","Ensino Fundamental I Incompleto","160","Desenvolve atividades laborais junto ao engenheiro civil no que se refere à utilização de ferramentas/materiais empregados na construção civil (segmentos hidráulicos, elétricos e sanitários). Realiza leitura de projetos, gráficos e escalas, de acordo com as normas de segurança do trabalho."
1262,0,"Ajudante de Padeiro","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","180","Auxilia o padeiro no preparo de pães doces e salgados, biscoitos e bolos simples. Executa a mise-en-place e a higienização do ambiente de acordo com as condições de segurança no local de trabalho."
1263,0,"Ajustador Mecânico","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Ajusta, repara e instala peças e equipamentos em conjuntos mecânicos e dispositivos de usinagem e controle de precisão, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1264,0,"Alemão Básico - A1","Desenvolvimento Educacional e Social","FIC","Ensino Fundamental II Incompleto","160","Compreende e usa expressões familiares e cotidianas, assim como enunciados muito simples, que visam satisfazer necessidades concretas. Apresenta-se e apresenta a outros e é capaz de fazer perguntas e dar respostas sobre aspectos pessoais como, por exemplo, o local onde vive, as pessoas que conhece e as coisas que tem. Comunica-se de modo simples, se o interlocutor falar lenta e distintamente e se mostrar cooperante."
1265,0,"Alemão Básico - A2","Desenvolvimento Educacional e Social","FIC","Ensino Fundamental II Incompleto","160","Compreende frases isoladas e expressões frequentes relacionadas com áreas de prioridade imediata como informações pessoais e familiares simples, compras, meio circundante. Comunica-se em tarefas simples e em rotinas que exigem apenas uma troca de informação simples e direta sobre assuntos que lhe são familiares e habituais. Descreve de modo simples a sua formação, o meio circundante e, ainda, referir assuntos relacionados com necessidades imediatas."
1266,0,"Alemão Básico - B1","Desenvolvimento Educacional e Social","FIC","Ensino Fundamental II Incompleto","240","Compreende as questões principais, quando é usada uma linguagem clara e estandardizada e os assuntos lhe são familiares (temas abordados no trabalho, na escola e nos momentos de lazer, etc.) Lida com a maioria das situações encontradas na região onde se fala alemão. Produz discurso simples e coerente sobre assuntos que lhe são familiares ou de interesse pessoal. Descreve experiências e eventos, sonhos, esperanças e ambições, bem como expõe brevemente razões e justificações para uma opinião ou um projeto."
1267,0,"Alfaiate","Produção Cultural e Design","FIC","Ensino Fundamental Completo","240","Modela, corta e monta peças de vestuário, de acordo com procedimentos técnicos, normas ambientais e de saúde e segurança no trabalho."
1268,0,"Algicultor","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","180","Realiza cultivo e processamento de algas marinhas. Monitora os pontos de agua como temperatura e ponto de água para cultivo."
1269,0,"Alimentador de Linha de Produção","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Prepara materiais para alimentação de linhas de produção. Organiza a área de serviço e abastece linhas de produção. Alimenta máquinas e separa materiais para reaproveitamento."
1270,0,"Almoxarife","Gestão e Negócios","FIC","Ensino Médio Incompleto","160","Programa e controla o recebimento de materiais mediante documentação fiscal do inventário físico. Armazena materiais, mantendo atualizados os registros de localização no almoxarifado, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1271,0,"Almoxarife de Obras","Infraestrutura","FIC","Ensino Fundamental I Incompleto","160","Realiza processos de aquisição e controle de ferramentas e materiais de obras, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1272,0,"Amostrador de Minérios","Recursos Naturais","FIC","Ensino Fundamental II Incompleto","160","Colhe, prepara e classifica amostras de minérios e rochas em minas, torres e laboratórios de minas, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1273,0,"Apicultor","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","160","Executa a implantação e o manejo de apiário para beneficiamento e comercialização de mel e cera."
1274,0,"Aplicador de Revestimento Cerâmico","Infraestrutura","FIC","Ensino Fundamental I Incompleto","160","Realiza aplicação de revestimentos cerâmicos em edificações, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1275,0,"Aplicador de Revestimentos Assoalhados","Infraestrutura","FIC","Ensino Fundamental Completo","160","Planeja o trabalho e prepara o local de trabalho. Estabelece os pontos de referência do revestimento e executa revestimento de assoalho em pisos de edificações com madeira ou material similar. Faz polimento e lustra revestimentos."
1276,0,"Aplicador de Sistemas de Proteção de Pisos e Revestimentos","Infraestrutura","FIC","Ensino Fundamental II Incompleto","160","Aplica com segurança e qualidade produtos químicos de revestimento e impermeabilização em pisos de madeira e cerâmica e em lajes e alvenarias."
1277,0,"Aquicultor","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","160","Calcula e fornece a alimentação necessária para o sustento de espécies aquáticas. Monitora e intervém na manutenção dos níveis ideais dos parâmetros do ambiente de produção."
1278,0,"Armador de Estruturas Pesadas","Infraestrutura","FIC","Ensino Fundamental I Incompleto","180","Confecciona, monta e aplica armações de aço para estruturas de concreto armado, protendido e mistas, conforme projetos e planejamento, integradamente com outras atividades, em conformidade com as normas técnicas específicas, assegurando a qualidade, a segurança, saúde e a conservação do meio ambiente."
1279,0,"Armador de Ferragem","Infraestrutura","FIC","Ensino Fundamental I Incompleto","200","Realiza a montagem de armações para estruturas de concreto (ferragens de lajes, fundações, pilares e vigas), de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1280,0,"Arrumador e Conferente de Cargas","Infraestrutura","FIC","Ensino Fundamental Completo","160","Confere cargas e verifica documentação. Arruma a carga no veículo, preenche relatórios, guias, boletins, plano de carga e recibos. Controla movimentação de carga e descarga nos armazéns, terminais rodoviários de carga e descarga do veículo."
1281,0,"Arrumador e Estivador ","Infraestrutura","FIC","Ensino Fundamental Completo","160","Exerce atividades de arrumação e estivagem de cargas, obedecendo as normas de segurança. "
1282,0,"Artesão de Artigos Indígenas","Produção Cultural e Design","FIC","Ensino Fundamental II Incompleto","160","Atua na confecção de adornos, colares, cestos, anéis, cerâmicas, entre outros utensílios da cultura indígena específica, na perspectiva da sustentabilidade das aldeias. Comercializa tais produtos. Organiza estoque e conserva insumos."
1283,0,"Artesão de Biojoias","Produção Cultural e Design","FIC","Ensino Fundamental II Incompleto","160","Realiza processos de transformação e construção de peças artesanais com sementes e outras matérias-primas da natureza, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1284,0,"Artesão de Cerâmica","Produção Cultural e Design","FIC","Ensino Fundamental II Incompleto","160","Atua na confecção de cerâmicas artísticas aplicando fundamentos da comunicação visual e utilizando as cerâmicas como linguagem artística."
1285,0,"Artesão de Pintura em Tecido","Produção Cultural e Design","FIC","Ensino Fundamental I Incompleto","160","Identifica, prepara e aplica tintas em tecidos para indumentárias, cenários e figurinos, utilizando técnicas de pintura, práticas artesanais de acordo com normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1286,0,"Artesão em Bordado à Mão","Produção Cultural e Design","FIC","Ensino Fundamental I Incompleto","160","Desenvolve, com o uso da criatividade e das técnicas de bordado, produtos artesanais em diversos materiais, tendo como referência a cultura local, a origem e a estrutura dos pontos e a história do bordado. Participa de feiras e exposições."
1287,0,"Assistente de Camarim","Produção Cultural e Design","FIC","Ensino Fundamental II Incompleto","200","Atua na organização,arrumação, limpeza e segurança de camarins, utilizando normas de etiqueta e boas maneiras com o público, nos ambientes de teatro e espaços culturais multiusos."
1288,0,"Assistente de Controle de Qualidade","Produção Industrial","FIC","Ensino Fundamental Completo","180","Assiste na análise e solução os problemas de processo e qualidade, aplicando as ferramentas da qualidade, objetivando a melhoria da qualidade, produtividade e satisfação dos clientes, seguindo procedimentos de trabalho e normas da qualidade, saúde, segurança e meio ambiente."
1289,0,"Assistente de Designer Têxtil","Produção Industrial","FIC","Ensino Fundamental II Incompleto","160","Assessora o Designer Têxtil no desenvolvimento de novos produtos, identificando macro tendências, relacionando-as com superfícies têxteis, propondo adequações em função da necessidade local e operacionalizando as ideias do Designer, de acordo com procedimentos da empresa e normas técnicas vigentes."
1290,0,"Assistente de Despachante Aduaneiro","Gestão e Negócios","FIC","Ensino Médio Completo","160","Atua no apoio ao desembaraço de mercadorias e bagagens e na vistoria aduaneira. Acompanha a desistência de vistoria aduaneira, o pagamento de taxas e impostos, a apresentação de documentos à Receita Federal e aos demais órgãos competentes. Acompanha a análise de amostras de mercadorias na verificação de funções, uso e material constitutivo."
1291,0,"Assistente de Operação de Logística Portuária","Infraestrutura","FIC","Ensino Médio Completo","160","Controla operações portuárias na perspectiva da multimodalidade. Programa e coordena embarque, transbordo e desembarque de carga. Auxilia a supervisão de armazenamento, instalações portuárias e retroportuárias. Coordena a movimentação e unitização de carga."
1292,0,"Assistente de Planejamento e Controle de Produção","Gestão e Negócios","FIC","Ensino Fundamental Completo","160","Atua no apoio às atividades de planejamento da produção. Interpreta o plano de trabalho da produção e programa o seguimento de linha. Aloca recursos conforme planejado, identificando gargalos. Acompanha ficha crítica de equipamentos de produção e movimentação de mercadorias. Utiliza dados para propor melhorias. Identifica não conformidades e emite relatórios."
1293,0,"Assistente de Produção Cultural","Produção Cultural e Design","FIC","Ensino Médio Incompleto","160","Auxilia na implementação de projetos de produção de espetáculos artísticos e culturais (teatro, dança, ópera, exposições e outros), audiovisuais (cinema, vídeo, televisão, rádio e produção musical) e multimídia."
1294,0,"Assistente de Vendas","Gestão e Negócios","FIC","Ensino Médio Completo","200","Atua no apoio ao planejamento de vendas especializadas. Demonstra produtos e serviços e concretiza vendas. Acompanha clientes no pós-venda. Contata áreas internas da empresa. Sugere políticas de vendas e participa de eventos."
1295,0,"Atendente de Judiciário","Gestão e Negócios","FIC","Ensino Médio Completo","160","Executa serviços de apoio na área administrativa de unidades do judiciário, atendendo pessoas, fornecendo e recebendo informações sobre produtos e serviços. Trata de documentos variados, cumprindo todo o procedimento necessário referente aos mesmos. "
1296,0,"Atendente de Lanchonete","Turismo, Hospitalidade e Lazer","FIC","Ensino Fundamental II Incompleto","160","Prepara, monta e serve sucos, vitaminas e lanches quentes e frios, prestando atendimento aos clientes. "
1297,0,"Atendente de Nutrição","Ambiente e Saúde","FIC","Ensino Fundamental Completo","240","Exerce atividades junto ao Serviço de Nutrição e Dietética, em instituições de saúde, comerciais e educacionais. Atua em cozinhas, em unidades de internação hospitalar e em todo o processo produtivo da dieta, auxiliando na distribuição de refeições aos pacientes, acompanhantes e funcionários. "
1298,0,"Auxiliar Administrativo","Gestão e Negócios","FIC","Ensino Médio Incompleto","160","Atua nos processos administrativos de empresas urbanas e rurais, executando atividades de apoio nas áreas de recursos humanos, finanças, produção, logística e vendas, observando os procedimentos operacionais e a legislação. "
1299,0,"Auxiliar de Arquivo","Gestão e Negócios","FIC","Ensino Fundamental II Incompleto","160","Auxilia nas tarefas de organização e armazenamento de documentos produzidos e recebidos por uma organização, para consultas futuras."
1300,0,"Auxiliar de Biblioteca","Desenvolvimento Educacional e Social","FIC","Ensino Fundamental Completo","160","Desenvolver atividades em bibliotecas e centros de documentação realizando procedimentos de apoio na  organização e conservação de acervos, orientando os usuários quanto a normas de funcionamento do local, realizando os registros de atendimentos, consultas, empréstimos, reservas, atrasos e devoluções de materiais. "
